id,drug_concept_id,ingredient_concept_id,amount_value,amount_unit_concept_id,numerator_value,numerator_unit_concept_id,denominator_value,denominator_unit_concept_id,box_size,valid_start_date,valid_end_date,invalid_reason
321,40225159,925636,NA,NA,0.5,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
875,40227012,989878,NA,NA,10,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
877,40227019,989878,NA,NA,10,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
978,40227049,989878,NA,NA,20,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
1003,40227057,989878,NA,NA,20,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
1051,40227117,989878,NA,NA,5,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
1152,40226999,989878,NA,NA,0.05,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
1245,40226969,989878,NA,NA,0.02,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
1989,40228087,903963,NA,NA,1,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
2137,40228214,1149196,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
2826,40228158,40228152,150,8576,NA,NA,NA,NA,NA,2010-10-31,2099-12-31,NA
3461,40231639,938268,NA,NA,1.76,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
4990,40231144,923672,0.125,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
5634,19005965,1000560,4,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
5719,40232228,1154332,30,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
5769,40231925,1125315,325,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
5770,40231925,1124957,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
5903,40231805,1124957,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
5950,40231811,1124957,20,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
5964,40231944,1125315,NA,NA,65,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
5965,40231944,1124957,NA,NA,1,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
5967,40231815,1124957,40,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
5984,40232700,1124957,NA,NA,1,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
5986,40232701,1124957,NA,NA,1,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
5987,40232717,1124957,15,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
5996,40232756,1124957,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
6006,40232454,1129625,NA,NA,50,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
6123,40232435,1129625,NA,NA,2.5,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
6126,40232444,1129625,25,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
6521,40234365,967861,NA,NA,58.2,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
6798,40234727,903963,NA,NA,1,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
6799,40234727,922570,NA,NA,100000,8510,NA,8587,NA,1970-01-01,2099-12-31,NA
6849,19006967,975125,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
7268,19008723,951511,NA,NA,0.02,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
7387,19009384,46221581,NA,NA,70,8510,NA,8587,NA,1970-01-01,2099-12-31,NA
7388,19009384,1596977,NA,NA,30,8510,NA,8587,NA,1970-01-01,2099-12-31,NA
7571,19010291,950637,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
7610,40233964,903963,NA,NA,0.001,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
7616,40233993,903963,NA,NA,0.25,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
8262,19010403,951511,NA,NA,0.02,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
8282,40233393,19137312,1.5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
8283,40233393,1308738,0.006,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
8284,40233393,19011773,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
8285,40233393,19024770,0.15000000000000002,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
8286,40233393,19111620,1,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
8287,40233393,19088079,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
8288,40233393,19005046,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
8289,40233393,1517824,20,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
8290,40233393,19062817,1.7,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
9307,40236481,705944,5,8576,NA,NA,NA,NA,NA,2006-06-04,2099-12-31,NA
9308,40236482,705944,5,8576,NA,NA,NA,NA,NA,2006-06-04,2099-12-31,NA
9676,40236824,933724,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
9948,40237887,957797,3500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
10261,40238221,941258,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
10371,40238238,745466,125,8576,NA,NA,NA,NA,NA,2011-05-01,2099-12-31,NA
10439,40238009,745466,250,8576,NA,NA,NA,NA,NA,2011-05-01,2099-12-31,NA
10441,40238017,745466,NA,NA,50,8576,NA,8587,NA,2011-05-01,2099-12-31,NA
10581,40238254,745466,500,8576,NA,NA,NA,NA,NA,2011-05-01,2099-12-31,NA
10914,40239305,923540,NA,NA,14,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
11643,40241334,40241331,10,8576,NA,NA,NA,NA,NA,2011-07-31,2099-12-31,NA
11807,40240688,941258,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
11817,40240992,1501700,0.1,8576,NA,NA,NA,NA,NA,2010-01-31,2099-12-31,NA
12325,40241189,40241186,90,8576,NA,NA,NA,NA,NA,2011-07-31,2099-12-31,NA
13034,40242563,980311,NA,NA,0.25,8510,NA,8576,NA,1970-01-01,2099-12-31,NA
13782,40243447,914335,NA,NA,10,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
14354,40244445,40241331,15,8576,NA,NA,NA,NA,NA,2011-07-31,2099-12-31,NA
14357,40244449,40241331,20,8576,NA,NA,NA,NA,NA,2011-07-31,2099-12-31,NA
14704,42707543,902616,NA,NA,80,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
14705,42707543,927478,NA,NA,10,8576,NA,8587,NA,2009-01-04,2099-12-31,NA
14916,42707627,19003953,NA,NA,10,8576,NA,8587,NA,2010-08-01,2099-12-31,NA
15013,42707671,917006,15,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
15014,42707671,901656,3.6,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
15701,42708158,1300673,NA,NA,2000,8510,NA,8587,NA,2013-02-04,2099-12-31,NA
15909,42708350,967861,NA,NA,58.2,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
16507,42708743,941258,NA,NA,10,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
17118,42709158,967823,NA,NA,6.5,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19680,42874153,19137312,NA,NA,0.6,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19681,42874153,19008339,NA,NA,330,8510,NA,8587,NA,1970-01-01,2099-12-31,NA
19682,42874153,1308738,NA,NA,5e-4,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19683,42874153,19011773,NA,NA,20,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19684,42874153,19024770,NA,NA,0.006,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19685,42874153,988294,NA,NA,1.5,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19686,42874153,19056802,NA,NA,1,8510,NA,8587,NA,1970-01-01,2099-12-31,NA
19687,42874153,19095164,NA,NA,20,8510,NA,8587,NA,1970-01-01,2099-12-31,NA
19688,42874153,19111620,NA,NA,0.06,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19689,42874153,19005046,NA,NA,0.6,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19690,42874153,19018419,NA,NA,4,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19691,42874153,19044727,NA,NA,0.015,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
19692,42874153,19062817,NA,NA,0.36,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
20410,42901674,740910,NA,NA,25,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
20453,42901704,740910,NA,NA,25,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
20456,42901706,740910,50,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
22520,43011826,1367571,NA,NA,1000,8510,NA,8587,NA,2009-05-31,2099-12-31,NA
22541,43011850,1367571,NA,NA,5000,8510,NA,8587,NA,2009-05-31,2099-12-31,NA
22573,43011884,1367571,NA,NA,10,8510,NA,8587,NA,2009-05-31,2099-12-31,NA
22706,43012036,1192710,4,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
22877,43013031,43013024,5,8576,NA,NA,NA,NA,NA,2013-02-04,2099-12-31,NA
24031,43526395,1550557,NA,NA,10,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
24149,19011661,948856,NA,NA,0.014,8587,NA,8587,NA,1970-01-01,2099-12-31,NA
24567,43526897,1319133,NA,NA,3,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
25700,43560451,1154343,NA,NA,0.8330000000000001,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
25701,43560451,1112921,NA,NA,0.167,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
25950,44506695,975125,NA,NA,25,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
26299,44784779,941258,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
27528,735972,735951,50,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
27576,19016821,785788,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
27589,19016865,1560278,1,8576,NA,NA,NA,NA,NA,2017-08-07,2099-12-31,NA
28120,1347386,1347384,150,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
28121,1347387,1347384,300,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
28717,45776267,1135766,NA,NA,10,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
29480,45776699,989878,NA,NA,0.02,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
29904,45776042,836208,NA,NA,20,8576,NA,8587,NA,2014-12-01,2099-12-31,NA
30931,46234346,920293,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31396,46275729,46275719,24,8576,NA,NA,NA,NA,NA,2015-09-08,2099-12-31,NA
31397,46275729,1308842,26,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31928,46275430,1741122,250,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31929,46275430,1746114,2000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31946,46275446,1741122,500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31947,46275446,1746114,4000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31979,46275516,1776684,1000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31982,46275520,1776684,2000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31991,46275616,1836241,500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31992,46275616,1717327,1000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31997,46275622,1836241,1000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
31998,46275622,1717327,2000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
32313,46287312,1715117,2000,8576,NA,NA,NA,NA,NA,2010-04-04,2099-12-31,NA
32320,46287328,1777806,1000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
32322,46287330,1777806,1000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
32325,46287335,1777806,2000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
32326,46287338,1771162,1000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
32329,46287345,1771162,2000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
32330,46287349,1748975,2000,8576,NA,NA,NA,NA,NA,2015-10-05,2099-12-31,NA
32333,46287354,1748975,1000,8576,NA,NA,NA,NA,NA,2015-10-05,2099-12-31,NA
32571,35603389,1734104,500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
32577,35603401,1746940,500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
32623,35602776,740910,NA,NA,50,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
32982,35605343,1717327,2000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
33099,35606001,1709170,500,8576,NA,NA,NA,NA,NA,2016-05-02,2099-12-31,NA
33101,35606004,1709170,500,8576,NA,NA,NA,NA,NA,2016-05-02,2099-12-31,NA
33102,35606006,1709170,1000,8576,NA,NA,NA,NA,NA,2016-05-02,2099-12-31,NA
33104,35606008,1709170,1000,8576,NA,NA,NA,NA,NA,2016-05-02,2099-12-31,NA
33375,35604843,1110410,NA,NA,1,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
33495,35605604,35605594,150,8576,NA,NA,NA,NA,NA,2016-05-02,2099-12-31,NA
33538,35605859,1110410,NA,NA,5,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
33615,35606491,1717963,1000,8576,NA,NA,NA,NA,NA,2016-05-02,2099-12-31,NA
33631,35603429,1154029,NA,NA,0.05,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
33786,35604576,722031,20,8576,NA,NA,NA,NA,NA,2016-05-02,2099-12-31,NA
34120,35606533,1506270,125,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
34122,35606536,1506270,125,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
34199,35603556,989878,NA,NA,0.05,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
34430,42629468,1304565,1.5,8576,NA,NA,NA,NA,NA,2016-06-06,2099-12-31,NA
34742,36249735,1560524,NA,NA,50,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
34899,36250141,1149380,NA,NA,0.05,8576,NA,45744809,NA,1970-01-01,2099-12-31,NA
35021,36249322,19078126,NA,NA,250,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
35224,40220963,1347450,100,8576,NA,NA,NA,NA,NA,2016-10-03,2099-12-31,NA
35227,40220967,1347450,50,8576,NA,NA,NA,NA,NA,2016-10-03,2099-12-31,NA
35432,40221358,1707687,500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
36180,1593611,19049105,20,9551,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
36278,1594229,19060985,5000,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
36867,1594705,1370109,80,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
36873,1594711,902427,NA,NA,5,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
36874,1594711,981709,NA,NA,20,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
37588,19018781,929435,250,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37594,1703691,1703687,400,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37599,1167323,1167322,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37600,19018787,1167322,300,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37601,781062,781039,1,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37610,1332419,1332418,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37625,19018811,1314002,25,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37626,1314008,1314002,50,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37636,715235,715233,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37641,1136682,1136601,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37726,1395073,1395058,25,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37736,1797515,1797513,250,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37738,1750501,1750500,250,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37740,997892,997881,150,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37745,798875,798874,0.5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37746,798876,798874,1,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37756,1101556,1101554,0.6,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37787,1518261,1518254,2,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37788,1518292,1518254,4,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37791,723020,723013,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37792,19018909,723013,2,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37793,723042,723013,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37802,19018935,1326303,0.125,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37804,19018937,1326303,0.25,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37817,1363059,1363053,4,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37820,1037007,1037005,2.5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37873,1754996,1754994,150,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37874,19019003,1754994,200,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37895,956877,956874,80,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37914,19019044,974166,50,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37930,1377163,1377141,500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37931,19019050,1177480,NA,NA,20,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
37933,19019072,1177480,400,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37934,19019073,1177480,600,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37938,1178665,1178663,25,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37970,989898,989878,NA,NA,25,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
37971,989898,951279,NA,NA,25,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
37990,19019112,791967,0.5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
37991,19019113,791967,1,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38015,1504621,1504620,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38016,1504672,1504620,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38017,704944,704943,500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38056,907016,907013,2.5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38063,1309190,1309188,NA,NA,2,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
38071,19019236,1313200,20,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38075,19019272,1115008,250,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38086,19019309,1318853,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38088,19019334,1319133,30,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38089,19019335,1361711,0.3,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38103,19019418,923645,20,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38104,19019419,1000560,4,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38118,19019529,733008,2,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38120,19019581,733008,8,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38133,19019630,19044727,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38150,1350490,1350489,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38153,1551101,1551099,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38155,1551123,1551099,50,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38176,1334460,1334456,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38178,961050,961047,150,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38200,1539407,1539403,40,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38203,970282,970250,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38216,964362,964339,500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38226,19019851,1436678,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38305,1705676,1705674,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38307,1836433,1836430,400,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38308,1836433,1705674,80,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38309,1836434,1836430,800,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38310,1836434,1705674,160,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38324,752095,752061,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38329,734281,734275,NA,NA,65,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
38331,19019937,942350,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38332,942384,942350,20,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38333,942385,942350,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38336,950641,950637,1,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38366,705108,705103,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38375,19020053,1125315,500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38392,1112839,1112807,300,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38395,1112892,1112807,325,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38434,19020131,924939,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38470,939903,939881,NA,NA,0.25,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
38517,19020398,1396012,324,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38526,1396154,1396131,300,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38553,1560525,1560524,NA,NA,0.4,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
38608,993653,993631,400,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38618,1517827,1517824,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
38639,923541,923540,NA,NA,14,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
38720,939510,939506,650,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
39078,19016315,19015726,NA,NA,2,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
39115,793244,957797,2500,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
39273,19095165,19095164,0.025,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
39822,742303,742267,25,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
39854,19022486,974166,12.5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
40030,19022749,1346823,6.25,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
40031,19022750,1346823,12.5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
40033,19022782,785788,2.5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
40081,19022948,1347384,150,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
40405,19023636,797617,20,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
41302,19027805,915175,NA,NA,0.4,8510,NA,8576,NA,1970-01-01,2099-12-31,NA
41303,19027805,915981,NA,NA,0.0035,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
41304,19027805,948582,NA,NA,5,8510,NA,8576,NA,1970-01-01,2099-12-31,NA
41900,19028579,908523,NA,NA,1000,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
42225,19029685,1738521,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
42315,19029876,1518254,NA,NA,1,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
42712,19031216,1746940,250,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43052,19033500,1107830,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43069,19033606,1350504,NA,NA,20,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
43075,19033627,1383925,20,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43154,19034049,785649,NA,NA,50,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
43232,19034645,1506270,2,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43233,19034646,1506270,8,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43242,19034805,1506270,40,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43282,19035072,1361711,NA,NA,0.02,8576,NA,8576,NA,1970-01-01,2099-12-31,NA
43301,19035247,1361711,0.3,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43313,19035279,1361711,0.4,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43457,19036628,19044727,5,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43535,19037427,942350,100,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43765,19038853,1501309,30,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
43919,19040187,19049105,NA,NA,1.33,9551,NA,8587,NA,1970-01-01,2099-12-31,NA
44075,19041171,718583,2,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
44094,19041255,1125315,650,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
44106,19041287,1125315,325,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
44199,19041823,924939,10,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
44229,19041926,19095164,0.01,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
45303,19044710,19015726,NA,NA,2,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
45386,19044994,985247,NA,NA,120,8576,NA,8587,NA,1970-01-01,2099-12-31,NA
45875,725173,725131,30,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
46089,1742257,1742253,250,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
